#,#,.,#,.,#,.,.,#,#,.,.,.,.,.,.,#,.,.,.,.,.,#,.,#,#,#,.,.,#,#,.,.,#,.,.,#,.,#,#,.,.,.,#,.,.,#,.,#,#,.,#,.,.,#,#,.,.,#,.,.,.,#,.,#,.,.,.,.,#,#,.,.,.,#,.,.,#,#,#,.,#,.,#,#,.,.,#,.,.,#,.,.,#,.,#,#,#,.,.,.,.,.,.,.,.,#,.,.,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,#,.,#,.,#,#,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,#,.,.,.,.,.,#,.,.,.,.,#,.,.,.,.,#,#,#,.,.,.,.,.,#,#,.,.,#,.,.,#,#,.,.,.,.,#,.,#,#,#,.,.,.,#,#,.,#,#,.,.,#,.,.,.,.,.,.,.,#,.,#,#,.,#,.,#,#,.,#,.,.,#,#,.,.,#,.,#,#,#,#,#,.,#,.,#,#,.,#,.,#,.,.,.,.,#,#,#,.,.,#,.,.,.,#,#,.,.,#,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,#,#,#,#,.,#,.,#,.,#,#,.,.,.,#,.,.,#,#,#,.,#,.,#,.,.,.,.,.,.,#,.,.,.,#,.,.,.,#,#,#,.,.,#,.,.,#,.,#,.,.,.,#,.,#,.,#,.,#,.,#,#,.,.,#,.,.,.,.,#,#,#,#,.,.,#,#,.,.,.,#,.,#,.,.,.,.,.,.,#,#,.,.,#,.,.,.,#,#,.,#,#,.,#,.,#,.,#,.,.,.,#,#,.,#,.,#,#,.,#,.,#,.,#,#,.,#,.,.,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,.,#,.,.,.,#,.,#,#,.,.,.,#,.,.,.,#,.,#,.,.,.,.,#,#,.,.,#,#,#,.,.,.,#,#,#,#,.,#,.,.,#,.
#,.,.,#,.,.,#,.,.,.,#,#,#,#,#,.,.,#,.,#,#,.,#,#,.,.,.,#,.,.,.,#,.,#,#,#,.,.,.,.,#,#,#,.,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,#,#,.,.,#,.,#,#,#,.,.,#,#,#,.,.,#,.,.,.,#,.,.,.,#,.,#,.,#,.,.,#,.,#,.,.,#,.,.,#,#,.,#,#,#,.,.,.,#,#,.,.,#,.,.,.,#,.,#,.,.,.,.,#,.,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,#,#,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,#,#,#,.,.,.,#,.,.,#,.,.,.,#,#,#,.,.,.,.,.,.,#,#,.,#,.,.,#,.,.,#,#,#,.,#,.,#,.,#,.,.,.,.,.,#,.,.,#,.,.,#,.,.,.,#,.,#,.,.,.,.,.,.,#,#,.,.,#,.,#,#,.,.,#,#,#,.,.,.,.,#,.,.,#,.,.,#,.,#,.,.,#,#,.,#,#,.,#,.,#,.,#,.,.,#,#,.,#,.,#,.,#,.,.,.,#,.,.,#,#,#,.,.,.,.,#,#,.,#,.,.,.,.,.,.,#,#,.,.,.,.,.,#,#,.,.,.,#,.,.,.,.,#,.,.,.,#,#,#,.,#,.,#,#,.,.,#,.,#,.,.,.,#,.,.,#,#,.,.,#,.,#,#,#,.,.,#,.,.,#,.,#,.,.,#,.,.,#,#,#,.,.,.,.,#,.,#,.,#,.,#,.,.,.,#,#,#,.,#,.,.,#,#,.,#,.,#,#,.,.,#,.,.,.,#,.,.,#,.,.,#,#,#,.,.,#,.,.,#,.,.,.,.,#,.,.,.,.,.,#,#,.,.,#,.,.,.,#,.,.,#,.,#,.,.,.,#,.,#,#,.,.,.,.,#,#,#,.,.,#,#,#,.,.,#,#,#,.,.,.,#,.,.,.,.,#,#,#,.,.,.,.,.,.,#,.,#,.
#,.,#,.,#,.,.,#,.,#,#,.,.,.,#,#,.,.,#,.,#,.,.,.,.,#,.,.,#,.,#,#,.,.,.,.,#,#,.,#,.,.,.,#,.,#,.,.,.,#,.,#,#,#,#,.,#,#,.,.,#,.,#,.,#,.,#,.,.,.,#,.,.,.,.,#,.,.,#,.,.,#,#,#,#,.,.,.,#,.,#,.,.,#,#,.,#,.,#,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,#,.,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,#,.,.,#,.,.,#,.,#,#,#,.,.,#,.,.,#,.,.,#,.,.,#,.,.,.,#,.,.,.,.,#,.,.,#,.,#,#,#,.,.,#,.,.,#,#,.,.,.,.,#,#,#,#,.,#,.,#,.,#,.,#,.,#,.,#,#,.,.,.,#,#,#,.,.,#,#,.,#,#,.,#,.,#,.,#,#,#,.,.,#,.,#,.,#,#,#,.,.,.,#,.,#,.,.,#,.,#,.,.,.,#,.,#,#,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,.,#,.,.,#,.,.,#,.,#,.,.,#,.,#,.,.,#,.,#,#,#,.,#,.,.,.,#,#,.,.,#,.,#,.,#,.,#,#,.,.,.,#,#,#,.,#,#,#,.,#,.,#,.,#,#,#,.,.,#,#,.,.,.,#,.,.,.,.,#,.,.,.,#,.,#,.,#,#,.,.,.,.,#,.,.,.,.,.,.,#,.,.,#,.,.,#,.,#,.,#,.,.,.,.,.,#,#,.,#,.,#,.,.,#,.,.,#,#,.,.,.,#,.,#,.,.,#,.,#,.,#,#,#,.,.,.,#,.,.,#,.,#,#,#,.,.,.,.,#,.,#,.,#,#,#,#,#,.,.,#,#,#,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,#,#,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,#,#,#,.,#,.,.,.,#,#,#,#,.,#,.,#,#
#,.,.,.,.,.,#,#,.,.,.,.,#,.,.,.,#,.,#,.,.,.,#,.,#,.,#,#,#,.,#,.,#,#,#,.,#,.,#,.,.,#,.,.,.,#,#,.,#,#,.,.,#,.,#,.,.,.,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,.,#,.,.,#,.,.,.,.,.,.,#,.,#,.,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,.,#,#,.,.,#,#,.,.,#,#,.,#,.,.,#,.,.,#,.,.,#,.,.,#,#,.,.,#,.,.,.,#,.,.,.,.,#,.,.,#,.,#,.,#,.,.,.,.,#,.,.,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,.,#,#,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,#,.,#,#,.,.,#,.,.,.,#,.,#,.,#,.,.,.,.,.,.,#,.,.,#,.,.,#,.,.,#,.,.,.,#,.,#,.,.,.,#,#,.,#,.,.,.,#,.,.,#,#,.,#,.,.,#,.,.,.,.,.,#,.,#,.,.,.,.,#,.,.,.,#,#,.,#,.,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,.,#,.,#,#,#,.,.,#,#,#,#,#,#,#,.,#,.,#,.,.,#,.,.,#,#,.,#,.,.,.,.,#,.,.,#,#,.,.,#,.,#,.,#,.,#,.,#,.,.,.,#,.,#,.,#,#,.,#,.,#,.,.,.,#,#,.,#,.,#,.,#,.,#,#,.,#,.,#,.,#,.,.,#,.,.,#,#,#,#,.,.,#,.,#,.,#,#,.,.,.,#,.,#,.,#,.,.,.,.,#,.,#,.,#,.,.,#,#,#,.,#,.,#,.,#,.,.,.,.,.,#,#,.,.,.,.,#,.,.,.,.,.,#,.,#,.,.,.,.,#,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,.,#,#,#,#,.,.,#,.,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,#,#,.,.,.,.,.,#,.,.,.
#,.,#,#,#,#,.,.,.,#,.,#,.,.,#,.,#,.,#,.,#,#,.,#,.,.,.,.,.,.,.,.,#,.,#,.,.,.,#,.,#,.,#,#,#,.,#,.,#,.,#,.,#,.,.,#,#,#,#,.,.,#,.,.,#,.,#,.,.,#,#,#,#,#,#,.,#,#,.,.,#,#,#,.,#,.,.,#,.,#,.,#,#,.,.,.,#,#,.,#,.,.,#,.,#,#,#,.,.,#,#,.,.,#,.,.,.,#,.,.,.,.,#,.,#,#,.,#,.,#,.,.,#,.,#,.,#,.,#,#,#,.,#,#,#,.,#,.,#,.,.,#,.,#,#,#,#,.,.,#,.,#,#,#,.,#,.,#,.,.,#,.,.,#,#,.,#,.,.,.,#,#,#,.,#,.,.,.,.,.,.,#,#,.,.,.,.,.,.,#,#,.,#,.,#,.,.,.,#,.,#,#,.,#,#,.,#,.,.,#,.,.,#,.,.,.,#,#,#,.,.,#,#,.,.,#,.,.,.,#,#,.,#,.,.,#,.,.,#,.,#,#,.,#,#,#,.,.,.,#,.,#,.,#,.,#,.,#,.,.,.,#,#,#,#,#,.,.,#,.,.,.,.,.,#,.,.,#,.,#,.,.,#,.,.,.,#,.,.,#,.,.,.,.,#,#,.,.,#,.,.,#,.,.,#,.,.,.,.,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,.,#,.,.,.,#,#,#,.,#,#,.,.,.,.,.,#,.,.,#,#,.,.,.,#,.,.,#,.,.,#,#,.,.,.,.,#,.,#,.,#,#,.,#,.,.,.,.,#,#,.,.,#,.,.,.,#,#,#,.,.,.,.,.,#,#,.,#,#,.,.,#,#,#,.,.,#,.,.,.,.,.,#,.,#,#,#,#,.,.,#,#,#,#,.,#,.,#,#,#,.,.,.,#,.,#,#,.,.,#,.,#,.,.,.,#,.,#,.,#,#,.,.,#,.,.,.,.,#,.,#,#,.,.,#,.,.,#,#,.,#,.,#,#,.,#,.,.,#,#,.,#,.,#,.,.,#,.,#,#,#,.,.,#,#,.
#,.,.,.,.,#,.,#,#,.,#,.,.,#,#,#,#,.,#,.,#,.,.,#,.,#,#,.,#,#,.,#,.,.,#,#,.,#,#,.,#,.,#,.,#,.,.,.,.,.,#,.,#,.,#,.,.,.,.,.,#,#,.,#,.,.,#,#,.,#,.,.,#,#,.,.,.,#,.,#,.,.,.,#,#,.,#,.,.,#,.,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,.,#,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,.,.,#,#,.,.,#,.,#,.,.,.,.,#,#,.,#,.,.,#,#,.,.,.,.,#,.,#,.,#,.,.,.,.,.,#,#,.,.,.,.,#,.,#,.,#,#,#,.,.,.,#,#,.,#,#,.,.,.,#,.,.,#,#,#,.,.,.,.,#,.,.,.,.,#,.,.,#,.,#,.,#,#,.,.,.,.,#,.,.,#,.,.,#,.,#,#,.,.,.,.,#,#,#,.,#,.,.,.,#,.,.,.,#,#,#,.,.,#,#,.,.,#,.,.,#,.,#,.,.,.,#,.,.,#,.,.,#,#,.,#,#,.,#,.,.,.,#,.,.,.,#,.,.,.,#,.,.,#,#,.,.,.,.,#,.,#,.,#,#,.,.,#,#,.,#,#,.,#,#,.,.,#,.,.,#,.,#,.,#,#,#,#,.,#,.,.,.,.,#,.,.,.,#,#,#,#,.,.,#,#,.,#,#,.,.,.,#,.,#,.,.,.,#,.,#,.,#,#,#,.,#,.,.,.,.,#,#,.,.,.,.,#,#,#,#,.,.,.,.,.,#,.,#,#,.,.,.,#,.,#,.,.,#,.,#,.,#,.,#,#,#,.,#,.,.,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,#,#,#,#,.,#,#,#,.,.,.,.,.,#,.,.,.,.,.,#,.,#,.,#,#,#,#,.,#,.,.,.,#,.,.,#,.,.,.,#,#,.,.,.,.,#,.,#,.,.,.,#,.,.,#,.,.,#,.,.,.,#,.,.,.,.
#,#,#,#,.,#,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,.,#,.,.,.,.,.,#,#,.,#,#,.,#,.,.,.,#,.,#,.,#,.,.,.,#,.,.,#,.,.,#,.,.,.,.,#,#,.,.,.,#,.,#,.,.,.,#,.,#,.,#,#,.,.,#,.,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,#,.,.,#,.,.,#,.,#,.,.,.,#,.,#,.,#,.,.,.,#,.,#,#,.,#,.,.,.,#,.,#,#,.,.,.,.,#,.,.,.,#,.,#,.,.,#,.,#,#,.,.,.,#,#,.,#,#,.,#,.,#,.,#,#,#,#,.,.,#,.,#,#,.,.,#,#,.,.,.,.,#,#,.,.,#,.,.,.,#,#,.,#,.,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,.,#,#,.,.,#,.,.,#,.,.,#,.,.,.,#,#,.,.,#,.,.,#,#,#,.,.,.,#,.,.,.,.,#,#,.,.,.,#,.,#,.,.,#,#,.,#,.,.,#,.,.,#,.,.,.,#,#,.,.,.,.,#,.,.,#,#,#,.,#,#,#,.,#,.,#,.,#,.,#,#,.,.,#,.,.,.,#,.,.,.,#,#,.,.,.,#,.,#,.,.,#,#,.,#,.,#,.,.,.,.,.,#,.,#,.,.,.,#,#,.,.,.,.,#,.,.,.,.,.,.,#,#,.,.,.,.,#,#,.,.,#,#,.,.,.,.,.,#,.,#,#,#,.,.,#,#,#,.,.,#,.,.,#,#,#,#,.,#,#,#,.,.,#,#,.,.,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,#,#,.,.,.,#,.,#,.,#,.,#,.,#,#,.,#,.,.,.,.,.,#,.,#,#,.,#,#,#,.,#,.,#,.,#,.,#,.,.,.,.,.,#,.,#,#,.,.,#,.,#,.,#,.,.,.,#,#,#,.,.,#,.,.,#,#,.,.,#,.,#,.,#,.,#,.,.,#,#,#,.
#,.,.,.,#,.,.,#,.,#,#,#,.,.,#,.,#,#,.,#,#,.,.,#,#,#,.,#,.,.,#,#,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,#,.,#,#,.,#,.,#,.,.,#,#,#,#,.,.,#,#,#,.,.,.,#,#,.,.,.,.,.,.,#,.,.,#,.,#,#,.,#,.,.,.,#,.,.,#,.,.,#,.,.,#,#,.,#,.,.,#,.,#,.,#,#,.,.,#,.,#,#,.,.,.,#,.,.,#,.,#,#,.,#,.,#,.,#,#,.,.,#,.,.,#,.,#,.,#,.,.,.,#,#,.,#,.,.,#,.,.,#,.,#,.,.,.,.,.,#,.,.,.,.,.,.,#,.,.,.,#,#,#,.,#,.,#,.,.,#,#,.,.,.,.,#,#,.,#,.,.,#,#,#,#,.,.,#,.,#,#,.,.,.,#,#,#,#,.,#,.,#,#,.,#,.,#,.,.,.,#,#,.,.,#,.,.,.,#,.,.,.,#,.,#,.,#,#,#,.,.,.,.,#,#,.,.,.,#,.,#,.,.,.,#,.,.,#,.,.,#,#,.,.,.,.,#,.,#,.,.,#,.,.,.,.,.,.,.,.,.,.,#,.,#,#,.,#,.,#,#,#,#,.,.,#,#,.,.,.,#,#,#,#,.,#,#,.,#,.,.,#,.,#,.,#,.,#,.,.,#,.,#,#,.,.,#,.,#,#,.,.,#,#,#,#,.,#,.,.,#,#,#,.,.,.,#,.,#,.,.,#,.,#,#,.,.,#,.,.,.,#,.,.,#,.,#,.,.,#,#,.,.,.,#,.,.,.,.,#,.,.,.,#,.,.,#,#,#,#,#,#,.,.,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,#,.,.,.,#,#,#,#,#,.,.,.,.,.,#,.,.,.,#,#,#,.,.,#,.,.,#,#,#,#,.,#,.,.,.,.,#,.,.,#,.,.,#,#,.,#,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,.,.,.
#,.,#,.,#,.,#,#,#,.,.,.,.,#,.,.,#,.,.,#,.,#,.,.,.,#,.,.,#,.,.,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,.,#,#,.,.,#,.,#,.,#,#,.,.,#,.,.,#,.,#,.,.,#,#,.,.,.,.,.,#,.,.,.,#,#,.,.,.,.,#,#,#,#,#,.,#,.,.,#,.,.,.,.,#,#,.,#,.,#,#,#,.,.,#,.,.,.,.,#,.,#,.,#,.,.,.,.,.,#,.,.,#,.,#,#,.,.,#,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,.,#,#,.,.,#,.,.,.,#,.,.,#,.,.,.,#,#,#,#,.,.,#,.,#,.,#,#,.,.,#,#,.,.,.,.,.,.,#,.,#,#,.,.,#,.,#,.,.,.,#,#,#,.,.,.,.,.,#,#,.,.,.,#,#,.,#,.,.,.,.,#,.,.,.,.,.,.,.,#,#,#,.,.,#,.,#,.,#,#,.,.,#,.,#,#,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,.,.,#,.,#,#,.,.,#,.,#,.,#,#,.,#,.,#,.,#,.,#,.,#,#,#,#,#,.,#,.,#,#,.,.,.,.,.,.,#,#,.,.,.,#,.,.,#,#,.,.,.,.,.,.,.,.,.,#,.,#,.,.,.,#,.,#,.,#,#,.,.,.,.,#,#,.,.,.,.,#,.,#,.,.,.,.,#,#,.,.,.,#,#,.,#,.,.,#,#,.,.,#,.,.,#,.,#,.,#,#,.,.,#,#,.,.,.,#,.,.,.,#,.,#,.,#,#,#,.,.,#,#,#,.,#,.,.,.,.,.,.,#,#,.,#,.,.,#,.,.,.,#,#,#,.,#,.,#,.,#,.,.,#,#,.,.,.,.,#,#,#,#,#,#,.,.,#,.,#,#,.,.,#,.,.,#,.,.,.,#,.,.,.,#,#,#,.,.,#,.,#,#,.,#,.,.,.,#,#,.,#,.,#,.,.,.,#,#,.,.,#,.,#,.,.,#,#,.,#,#
#,.,#,.,.,.,#,#,.,.,#,#,.,.,.,#,.,#,.,.,.,#,#,#,.,.,#,.,#,.,#,.,#,#,.,#,.,.,#,.,.,.,#,.,#,.,#,.,#,#,.,.,.,#,.,#,#,.,.,.,#,.,.,#,.,#,.,#,#,.,.,#,.,#,#,.,#,.,.,#,.,#,.,.,#,#,#,#,.,.,.,.,.,#,#,.,.,.,#,#,.,.,.,.,#,.,.,#,.,.,#,.,.,#,#,#,.,.,#,.,.,#,#,#,.,#,.,.,#,.,.,.,.,#,#,.,.,#,#,#,.,#,.,#,#,.,#,.,.,#,.,.,#,#,.,.,#,.,#,.,.,#,.,.,#,#,.,.,#,.,.,#,#,.,.,.,.,#,.,.,#,.,.,.,.,#,.,.,.,#,#,.,#,#,.,#,.,.,.,.,#,.,.,#,.,#,#,.,.,.,.,#,#,#,#,.,.,#,#,.,.,.,.,#,.,#,#,.,#,.,#,#,#,#,.,#,#,.,.,.,#,.,.,.,#,#,.,#,.,#,.,.,#,.,#,.,#,.,.,#,.,.,.,.,.,.,#,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,.,#,#,.,.,.,#,.,#,.,#,.,.,.,.,#,#,.,.,.,#,.,#,#,#,#,.,.,.,#,#,#,#,.,.,.,#,.,#,#,#,#,#,#,#,.,.,#,#,#,.,.,.,.,.,.,#,.,#,#,.,#,#,.,#,#,.,#,.,#,.,#,#,#,.,.,.,#,.,.,#,.,#,#,.,.,.,#,.,.,#,.,.,.,#,.,.,.,.,#,.,.,#,#,.,#,.,#,#,#,.,.,.,#,.,.,.,#,.,.,.,.,.,#,#,#,.,#,.,#,#,.,.,#,.,.,#,#,.,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,.,.,.,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,.,#,.,#,#,#,#,.,.,.,.,#,.,.,.,.,.,#,#,#,#,.,.,.,#,.,#,#,#,.,.,.,#,.,.,#,.,.,#,.,.,.,#,.
#,.,#,#,.,#,.,.,.,#,.,.,#,#,#,#,.,#,.,#,.,.,.,.,#,.,#,.,#,#,.,#,.,.,.,#,.,#,#,#,#,#,.,.,#,.,#,.,#,.,.,#,#,.,.,.,.,#,#,.,.,#,#,.,.,#,.,.,.,#,.,#,.,.,#,#,.,.,#,.,.,#,#,#,.,.,.,.,.,#,.,#,.,.,.,#,#,#,.,.,#,#,.,#,.,#,.,#,.,#,#,.,#,.,.,.,#,.,.,#,.,.,.,.,#,.,.,#,#,.,#,#,.,.,.,.,#,.,.,.,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,#,#,.,.,#,.,.,#,#,.,.,.,#,.,.,#,.,.,.,#,#,.,.,#,.,.,#,.,#,#,.,#,#,.,.,#,.,#,.,.,.,#,#,#,#,.,.,#,.,.,.,.,.,#,#,#,.,.,.,.,#,.,.,.,#,.,#,.,#,.,#,#,.,.,#,.,.,.,#,.,.,.,.,#,.,.,#,#,.,.,.,.,#,.,.,#,.,#,.,.,#,#,#,.,#,.,#,#,.,#,.,.,#,.,#,.,.,#,.,#,#,.,.,#,#,#,#,.,#,.,.,#,.,.,.,#,.,#,.,#,#,.,#,.,.,#,.,#,.,.,.,.,.,.,#,#,.,.,#,.,.,#,.,.,#,.,.,.,.,.,.,.,#,.,.,.,#,#,.,#,#,#,.,#,.,.,#,.,.,.,.,#,#,#,.,.,#,.,#,.,.,.,#,#,.,#,.,#,.,.,.,#,#,.,.,#,.,#,.,#,#,.,.,#,#,.,.,.,#,#,.,.,#,.,#,.,.,#,#,#,.,.,#,.,.,#,.,#,#,.,#,.,.,.,#,.,.,.,#,.,.,#,.,.,.,#,.,.,#,.,#,.,.,#,#,.,#,.,#,#,.,.,.,#,.,#,#,#,.,.,.,.,#,#,.,.,#,#,.,.,#,.,#,.,.,.,.,#,.,#,.,#,.,#,#,.,#,#,.,.,.,.,.,#,.,#,.,.,.,.,#,#,.,.,#,.,#,.,#,.,.,#,#,.,.
#,.,.,.,#,.,.,#,.,.,#,.,.,.,.,.,.,.,#,#,#,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,.,.,#,.,.,.,.,#,.,.,#,.,#,.,#,#,.,#,.,#,.,.,.,#,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,.,.,#,#,#,.,.,.,.,.,#,.,#,.,#,.,.,#,#,#,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,.,#,.,.,#,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,#,.,#,.,.,#,#,#,.,.,#,#,#,.,.,#,#,.,.,.,#,.,.,.,.,#,.,#,.,.,.,.,#,#,#,.,#,.,.,#,#,.,.,#,.,#,#,.,#,#,.,.,.,.,.,#,.,#,.,.,#,.,#,.,.,.,.,#,.,#,.,#,#,#,#,.,.,.,.,#,#,.,.,.,#,.,.,.,#,#,#,.,.,.,#,.,.,.,#,.,.,#,.,#,.,.,#,.,.,#,#,.,#,.,#,.,#,.,.,.,#,.,.,#,.,.,#,#,.,#,.,.,#,#,.,.,.,#,.,.,#,.,.,.,#,.,.,.,.,.,#,.,#,#,.,#,#,.,#,.,.,#,.,.,#,#,#,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,#,#,#,.,.,#,.,#,#,.,#,.,#,.,#,.,.,.,#,.,.,.,.,#,.,#,.,#,.,#,#,.,#,.,.,#,.,.,#,.,#,#,#,.,.,#,.,.,#,#,.,#,#,.,#,.,.,#,.,#,#,.,#,.,.,.,#,.,#,.,.,#,.,.,.,#,.,.,.,.,.,#,.,.,#,.,.,#,.,.,.,.,#,.,.,#,#,#,.,#,.,#,.,#,.,.,#,#,#,.,.,#,.,.,.,.,#,.,.,.,#,#,.,.,#,.,.,.,#,#,#,#,.,.,#,.,.,#,.,#,.,.,#,#,.,#,.,#,.,.,#,.,.,.,#,.,.,.,.,#,#,#,.,#,.,.,#,#,#,.,#,.,.,#,#,.,#,.,#,.,#,#,.,#,.
#,.,#,.,#,.,#,.,#,#,.,.,#,#,.,#,#,.,.,#,.,.,.,#,#,#,.,#,#,#,#,.,#,.,.,#,#,.,.,.,#,#,.,.,#,.,#,.,#,.,.,.,.,.,#,.,.,#,#,.,.,#,.,.,#,#,#,.,.,.,#,.,.,#,#,.,#,.,#,.,.,#,#,.,#,.,.,.,#,#,.,#,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,.,#,#,.,#,#,.,.,#,.,.,.,#,.,#,.,.,#,.,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,#,#,.,.,.,#,.,.,.,#,#,.,#,#,.,#,#,.,.,.,#,#,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,.,#,.,#,#,.,#,.,.,#,.,.,.,.,.,#,#,#,.,.,#,#,#,#,#,#,#,.,.,.,.,#,#,.,#,#,#,.,#,.,.,.,#,#,#,.,#,.,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,#,.,.,.,.,#,#,.,.,.,#,.,#,#,#,#,.,#,.,#,.,#,#,.,#,.,#,#,.,.,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,.,#,#,.,#,.,#,.,#,.,#,.,.,.,.,#,.,.,.,.,#,.,#,.,.,#,.,.,.,.,.,.,#,.,.,#,#,#,.,.,.,.,#,.,#,.,.,.,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,#,.,#,#,#,#,#,.,#,.,.,#,.,.,#,#,#,#,.,#,.,.,.,.,#,.,#,.,.,#,#,.,.,.,.,#,.,#,#,.,#,.,#,#,.,.,.,#,#,.,.,#,.,#,.,.,.,.,#,.,#,.,.,#,.,.,#,.,#,.,#,.,.,.,#,.,.,#,.,.,.,#,#,#,.,.,#,.,#,.,#,.,.,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,.,.
#,.,#,.,.,.,#,.,.,.,.,#,.,.,#,.,.,.,#,.,.,#,#,.,.,.,.,.,.,.,#,.,#,#,.,.,#,.,#,#,.,.,#,.,#,.,#,.,.,#,#,.,#,.,.,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,#,.,.,#,.,.,.,#,.,#,.,.,.,#,#,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,#,.,#,.,#,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,.,.,#,.,.,.,#,.,#,.,.,.,.,#,#,.,#,.,.,.,#,.,#,#,#,.,.,#,.,.,.,#,.,.,.,#,.,.,.,#,.,.,#,.,#,.,.,#,.,#,.,.,#,#,.,#,.,#,#,#,#,.,#,.,#,#,#,#,#,#,.,.,#,#,.,.,.,#,.,#,#,.,#,.,#,#,.,.,.,#,.,.,.,#,.,.,.,.,#,.,#,.,.,.,.,.,.,.,.,#,#,#,.,.,.,.,.,#,.,#,.,.,#,.,.,#,.,.,#,#,.,.,#,.,#,.,#,#,.,.,#,.,#,#,.,.,.,.,.,.,.,#,.,#,.,#,.,#,#,.,.,.,#,#,.,.,#,.,#,.,.,#,.,#,#,.,#,.,.,#,.,#,.,.,.,#,#,.,#,.,#,#,.,.,.,.,#,.,#,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,#,#,.,.,#,.,#,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,#,.,#,#,#,#,.,.,#,.,#,#,.,#,.,#,.,.,#,.,.,#,#,.,#,#,.,.,#,#,.,.,.,.,#,#,#,.,#,.,#,.,.,.,.,#,.,.,#,.,#,.,.,.,#,.,.,.,.,#,#,#,.,.,#,.,#,.,.,.,.,.,#,.,#,.,.,#,.,.,#,#,.,#,.,#,.,.,#,.,#,#,.,#,.,.,#,.,#,#,#,.,.,#,.,#,#,#,.,.,.,#,.,#,.,#,.,.,#,.,#,#,#,.,.,#,.,#,.,.,#,#,#,#,.,#,.
